timestamp,latitude,longitude,mobility,RSSI,SINR,RSRP,RSRQ,bandwidth
2023-01-01 00:00:00,25.97096027081419,78.7666262564986,60,-88.58184572032644,3.184706058397502,-93.87910257573104,-10.772010445162302,77.02069500514807
2023-01-01 00:00:01,24.64526425607579,87.83229106985026,100,-99.34182620481663,12.907582772462014,-97.2591836410176,-13.457167551561904,132.57543462274873
2023-01-01 00:00:02,25.805031014095704,78.21256366186617,0,-87.47332447014682,11.533717782298014,-83.6421277054772,-7.345613792707716,297.38364361032444
2023-01-01 00:00:03,24.676096375854875,74.08426577480255,60,-79.51915760789556,16.396049074512316,-103.24124859356515,-11.115046122486547,231.30281995753305
2023-01-01 00:00:04,19.486386611155627,77.41281056876494,60,-81.77422058230073,28.142894854727366,-90.12194361769089,-8.029367852723743,422.5092650467461
2023-01-01 00:00:05,22.282469836249025,74.31144449927059,100,-82.43088251313654,17.780664070473023,-95.55733041389708,-10.984134980069944,194.8111011165136
2023-01-01 00:00:06,22.005966428395244,77.95742319377871,0,-86.67995981124687,25.943840637533953,-91.07476488543594,-12.389875651901201,469.6249282171414
2023-01-01 00:00:07,25.78274547668762,74.74366782541414,0,-92.67418441731871,17.275078781357795,-94.45523141364596,-7.648952057288161,376.1479794282376
2023-01-01 00:00:08,24.473645407880632,79.48092993065998,60,-81.9082340702532,12.480455049709139,-104.36122531122629,-9.822592833784523,196.913890463028
2023-01-01 00:00:09,24.79964362565006,84.62522715203576,20,-90.00569086020775,16.391664312483535,-94.52269766220586,-6.226181428175407,293.65343405559315
2023-01-01 00:00:10,27.046325021562495,73.82513440712763,60,-71.89541959971726,22.122554397910832,-93.32222072680202,-10.93304585246643,330.04622391855696
2023-01-01 00:00:11,23.990417819626735,81.35924046712672,60,-81.5769567498729,22.318250385284955,-105.95992649262207,-10.889860599132867,331.4810151457747
2023-01-01 00:00:12,21.073633398158,73.46617927531672,60,-88.4838898153237,12.698650527827684,-85.2797585309905,-7.990418315561781,205.49680217729014
2023-01-01 00:00:13,19.11817693002506,86.24605937212219,60,-88.66831148433177,16.012734782797196,-93.44396202913615,-7.976494699001909,295.6533918401897
2023-01-01 00:00:14,20.515226568165854,86.80501622044316,100,-85.55766523968153,9.28293248131542,-91.64006129931752,-9.693139226970697,93.35875210954045
2023-01-01 00:00:15,19.290501367656564,80.283839222705,0,-86.4370115321305,18.29867449876572,-100.82764694788156,-3.329463620383712,379.9187565106351
2023-01-01 00:00:16,21.252116726162058,84.49231368642253,100,-78.29899734682027,21.21341879622358,-91.54691238927191,-10.561121584640702,299.0244449284746
2023-01-01 00:00:17,25.032473316073805,81.81224621616602,100,-83.88150298153572,15.159197816464065,-89.55247770218472,-12.538926473938035,166.53091430503957
2023-01-01 00:00:18,20.438480083299957,77.97807574547281,100,-89.38979043345117,12.330463782559487,-93.73215885931077,-12.00511008116143,161.6145398069189
2023-01-01 00:00:19,19.77827068279026,76.52614012443372,60,-73.6573558890653,16.44052380511025,-95.04685779260382,-10.549478978718454,248.11781820296684
2023-01-01 00:00:20,28.22311857342028,84.3306564099612,20,-84.70415001087866,16.669836125452665,-99.46794062449209,-6.962449989016698,312.8434993571478
2023-01-01 00:00:21,28.470597727311365,79.33569930829461,0,-80.38696194418662,15.324575327398481,-96.08103458891662,-10.37268772429336,323.27470419511894
2023-01-01 00:00:22,25.05172336668129,86.78762456439159,20,-88.64935904466856,15.714860497343812,-97.5601475712964,-6.867895803267724,303.5825974621167
2023-01-01 00:00:23,20.031380739717747,87.63051758647569,100,-82.82130623353287,14.304740598122516,-92.14002181303658,-9.13114976924375,161.07242527230764
2023-01-01 00:00:24,26.804446004920578,75.99796859346235,100,-83.13334005314083,18.983819712905625,-99.24937962558701,-7.833261407278967,241.92240712850455
2023-01-01 00:00:25,24.12253008273334,81.32816223683714,20,-96.33789575257691,17.94490978066051,-92.17674639248222,-9.22566274674639,330.6879383036429
